Location,Price,Size,Bedrooms,Bathrooms,Basement,Furnished,Roommates,AC,Washer/Dryer,Cats OK,Dogs OK,Date Posted,Title,URL,Listing ID
Vancouver,3600,858,2,2,0,0,0,0,1,0,0,2024-10-22,Water view-Coal Harbour-2BRCondo,https://vancouver.craigslist.org/van/apa/d/vancouver-water-view-coal-harbour/7795610773.html,7795610773
Vancouver,3600,895,2,2,0,1,0,0,1,0,0,2024-10-22,Beautiful Renovated 2 BR+Den+Solarium+2 BA @Bravia Central Downtown!,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-renovated/7795481046.html,7795481046
Vancouver,3600,660,1,1,0,1,0,0,1,1,1,2024-10-22,Furnished 41st floor Penthouse with stunning views,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-41st-floor/7795472841.html,7795472841
Vancouver,3600,900,2,2,0,0,0,1,1,0,0,2024-10-18,Brentwood 2 bedroom brand new apartment for rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-bedroom-brand-new/7794646954.html,7794646954
Vancouver,3600,835,2,2,0,0,0,0,1,0,0,2024-10-01,Amazing Location Two (2) beds + Den + Two (2) baths - Downtown,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-location-two-beds-den/7789806194.html,7789806194
Vancouver,3600,800,2,1.5,0,0,0,0,1,0,0,2024-10-21,Townhouse,https://vancouver.craigslist.org/nvn/apa/d/vancouver-townhouse/7795458701.html,7795458701
Vancouver,3595,543,1,1,0,1,0,0,1,0,0,2024-10-07,Chic 1 Bedroom Suite with Breathtaking City Views in TELUS Garden,https://vancouver.craigslist.org/van/apa/d/vancouver-chic-bedroom-suite-with/7791492936.html,7791492936
Vancouver,3585,938,2,2,0,0,0,0,1,1,1,2024-10-11,"Rooftop Adult Lounge Area, 100% Smoke-Free, 2 BD",https://vancouver.craigslist.org/van/apa/d/vancouver-rooftop-adult-lounge-area-100/7792613097.html,7792613097
Vancouver,3550,724,1,1,0,1,0,0,1,0,0,2024-10-04,1 bedroom fully furnished Kitsilano Area! Avail for 3 months only.,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-fully-furnished/7790612814.html,7790612814
Vancouver,3500,700,1,1,0,0,0,0,1,1,0,2024-09-25,West End | OCEAN VIEW unfurnished 1 bed apartment at Beach Terrace,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-ocean-view/7788119480.html,7788119480
Vancouver,3500,1160,2,2,0,0,0,0,1,0,0,2024-10-09,2 Bed 2 Bath Apartment with 2 Parking Spots and 2 Roof Decks,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-apartment-with/7791967173.html,7791967173
Vancouver,3500,820,2,2,0,0,0,0,1,0,0,2024-10-21,"$3,500 - 2 Bed + 2 Bed + 1 Den in Downtown",https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bed-den-in-downtown/7795471283.html,7795471283
Vancouver,3500,630,1,1,0,1,0,0,1,0,0,2024-10-21,1 Bedroom Near Downtown Vancouver ( bills included ),https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-near-downtown/7795462378.html,7795462378
Vancouver,3495,700,1,1,0,1,0,0,1,1,1,2024-10-09,"Cozy 1 Bed, 1 Bath with Fireplace and Office Den",https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bed-bath-with-fireplace/7791982144.html,7791982144
Vancouver,3475,691,2,1,0,0,0,0,1,0,0,2024-09-23,"Bike Storage, BBQ Area, 2 bedroom",https://vancouver.craigslist.org/van/apa/d/vancouver-bike-storage-bbq-area-bedroom/7787339441.html,7787339441
Vancouver,3475,873,3,1.5,0,0,0,0,1,1,1,2024-10-03,Breathtaking 3 BDRM unit- Robson and Nicola Street,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-bdrm-unit-robson/7790303635.html,7790303635
Vancouver,3450,952,3,1.5,0,0,0,0,1,1,1,2024-10-22,Gorgeous 3 BDRM unit- Robson and Nicola Street,https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-bdrm-unit-robson-and/7795585969.html,7795585969
Vancouver,3400,856,3,1.5,0,0,0,0,1,1,1,2024-10-22,Breathtaking 3 BDRM unit- Robson and Nicola Street,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-bdrm-unit-robson/7795584960.html,7795584960
Vancouver,3400,781,3,1,0,0,0,0,1,1,1,2024-10-18,Breathtaking 3 BDRM unit- Robson and Nicola Street,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-bdrm-unit-robson/7794588029.html,7794588029
Vancouver,3400,695,2,1,0,1,0,0,1,0,0,2024-10-22,Junior 2 bedroom available November1,https://vancouver.craigslist.org/van/apa/d/vancouver-junior-bedroom-available/7795580598.html,7795580598
Vancouver,3395,730,2,2,0,0,0,0,1,0,0,2024-10-09,Stylish 2 Bedroom 2 Bathroom Suite with a Den and Floor to Ceiling Win,https://vancouver.craigslist.org/van/apa/d/vancouver-stylish-bedroom-bathroom/7792081389.html,7792081389
Vancouver,3350,885,3,2,0,0,0,0,1,1,1,2024-10-22,"Newly Built 3 Bed, 2 Bathroom, Pet Friendly, Rooftop Lounge & More",https://vancouver.craigslist.org/van/apa/d/vancouver-newly-built-bed-bathroom-pet/7795584549.html,7795584549
Vancouver,3350,903,2,2,0,0,0,0,1,1,1,2024-10-05,"Modo Car share, In Vancouver, 2/BD 2/BA",https://vancouver.craigslist.org/van/apa/d/vancouver-modo-car-share-in-vancouver/7790907490.html,7790907490
Vancouver,3345,1000,2,1,0,0,0,0,0,0,0,2024-10-20,Large 2 level unit 2 BR w private outdoor space for your own garden!,https://vancouver.craigslist.org/van/apa/d/vancouver-large-level-unit-br-private/7794992525.html,7794992525
Vancouver,3340,894,3,1.5,0,0,0,0,1,1,1,2024-10-04,Spacious 3 BDRM unit- Robson and Nicola- Huge Patio!,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bdrm-unit-robson-and/7790471699.html,7790471699
Vancouver,3325,691,2,1,0,0,0,0,1,0,0,2024-10-11,"2BD 1BA, Fitness Facility, In-suite laundry",https://vancouver.craigslist.org/van/apa/d/vancouver-2bd-1ba-fitness-facility-in/7792606853.html,7792606853
Vancouver,3300,700,1,1,0,0,0,0,0,1,0,2024-10-16,WEST END | 8th floor 1 bedroom with unobstructed English Bay views!,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-8th-floor-bedroom/7793965909.html,7793965909
Vancouver,3300,976,2,2,0,0,0,0,1,1,1,2024-10-22,"Mount Pleasant - Rare 2 Bed 2 Bath Condo; 2 balconies, parking",https://vancouver.craigslist.org/van/apa/d/vancouver-mount-pleasant-rare-bed-bath/7795602882.html,7795602882
Vancouver,3300,800,2,2,0,1,0,1,1,0,0,2024-10-21,Vancouver W1@ Marine Gateway 2 bedroom + 1 Den for Rent,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-w1-marine-gateway/7795468100.html,7795468100
Vancouver,3295,750,2,2,0,1,0,0,1,0,0,2024-10-11,Stunning 2 Bedroom Garden Suite with Private Entrance,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-bedroom-garden-suite/7792536803.html,7792536803
Vancouver,3295,500,1,1,0,1,0,0,0,0,0,2024-10-15,Stunning One Bedroom 1 Bathroom Suite with Hardwood Flooring and Mount,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-one-bedroom-bathroom/7793621525.html,7793621525
Vancouver,3295,740,2,2,0,1,0,0,0,0,0,2024-09-30,"Prestigious 2 Bedroom, 2 Bath Suite with Balcony at an Unbeatable Loca",https://vancouver.craigslist.org/van/apa/d/vancouver-prestigious-bedroom-bath/7789496391.html,7789496391
Vancouver,3250,937,2,1,0,1,0,0,1,0,0,2024-10-02,Upscale 2 Bedroom Furnished Apartment in Prime Kitsilano Location #970,https://vancouver.craigslist.org/van/apa/d/vancouver-upscale-bedroom-furnished/7789859563.html,7789859563
Vancouver,3250,1211,2,2,0,0,0,0,1,1,1,2024-10-22,|SYCAMOREPM.ca| Rare! Short term 2 level corner unit Kits Beach,https://vancouver.craigslist.org/van/apa/d/vancouver-sycamorepmca-rare-short-term/7795516857.html,7795516857
Vancouver,3200,606,1,1,0,1,0,0,1,0,0,2024-10-04,Newly furnished rental at The Genesis! 1 bed 1 bath + Den - 606 sq ft.,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-furnished-rental-at-the/7790654986.html,7790654986
Vancouver,3200,769,1,1,0,0,0,0,1,0,0,2024-10-11,1 Bedroom plus Den at Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-plus-den-at-yaletown/7792650244.html,7792650244
Vancouver,3200,700,1,1,0,1,0,1,1,0,0,2024-10-22,Top Floor Fully Furnished 1 bedroom Gastown Condo for monthly rent,https://vancouver.craigslist.org/van/apa/d/vancouver-top-floor-fully-furnished/7795561763.html,7795561763
Vancouver,3200,810,2,2,0,0,0,1,1,1,1,2024-10-14,"""Brand New Spacious 2/Bed 2 Bath Condo By SkyTrain""",https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-spacious-bed-bath/7793170936.html,7793170936
Vancouver,3200,776,2,2,0,0,0,1,1,0,0,2024-10-21,Marine Gateway Station-W1 2b2b condo with AC+EV parking,https://vancouver.craigslist.org/bnc/apa/d/vancouver-marine-gateway-station-w1/7795466720.html,7795466720
Vancouver,3200,650,2,1,0,0,0,1,1,0,0,2024-10-07,"2 Bedroom 1 Bath, 1 Parking, 1 Storage Locker in Mount Pleasant",https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-parking-storage/7791492051.html,7791492051
Vancouver,3200,1000,3,2,0,0,0,0,1,0,0,2024-10-21,"Spacious, Brand New 3-Bedroom Laneway House for Rent!",https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-brand-new-bedroom/7795464929.html,7795464929
Vancouver,3195,515,1,1,0,1,0,0,1,0,0,2024-10-07,"Stylish 1 Bed, 1 Bath with In-Suite Laundry and Solarium in Dolce",https://vancouver.craigslist.org/van/apa/d/vancouver-stylish-bed-bath-with-in/7791322828.html,7791322828
Vancouver,3195,875,1,1,0,1,0,0,1,0,0,2024-10-07,"Cozy 1 Bed, 1 Bath in Great Location - Near Hospitals",https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bed-bath-in-great/7791309798.html,7791309798
Vancouver,3150,620,1,Not available,0,1,0,1,1,0,0,2024-10-05,Fabulous 1 Bedroom and Den Suite with Hardwood Floors and Balcony,https://vancouver.craigslist.org/van/apa/d/vancouver-fabulous-bedroom-and-den/7790951162.html,7790951162
Vancouver,3100,650,1,1,0,1,0,0,1,1,1,2024-10-22,Fully Furnished 1 bdrm den with balcony in Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bdrm-den-with/7795590661.html,7795590661
Vancouver,3100,743,2,2,0,0,0,0,1,1,1,2024-10-02,Best Location in downtown! 2BED+2BATH+Den condo at Alberni st,https://vancouver.craigslist.org/van/apa/d/vancouver-best-location-in-downtown/7789964099.html,7789964099
Vancouver,3100,777,2,2,0,1,0,0,1,1,1,2024-10-22,FURNISHED 2 BEDS + 2 BATHS + 1 PARKING IN VANCOUVER,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-beds-baths-parking/7795480982.html,7795480982
Vancouver,3100,560,1,1,0,1,0,0,1,0,0,2024-10-21,Fully Furnished 1 Bed + Den Condo in Yaletown – Short Term,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bed-den-condo/7795461826.html,7795461826
Vancouver,3000,650,1,1,0,1,0,0,1,0,0,2024-10-22,Fully furnished top floor renovated Gastown condo with deck for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-top-floor/7795561600.html,7795561600
Vancouver,2995,900,2,2,0,1,0,0,1,0,0,2024-10-21,"Lovely 2 Bedroom, 2 Bathroom in Killarney",https://vancouver.craigslist.org/van/apa/d/vancouver-lovely-bedroom-bathroom-in/7795464759.html,7795464759
Vancouver,2950,800,1,1,0,1,0,1,1,0,0,2024-10-18,Fully Furnished Rental in the heart of Kitsilano,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-rental-in-the/7794626792.html,7794626792
Vancouver,2900,987,2,2,0,0,0,0,1,0,0,2024-10-09,2 Bedroom + 2 Bathroom + Den at RHYTHM RIVER DISTRICT,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bathroom-den-at/7792069819.html,7792069819
Vancouver,2900,900,2,1,0,0,0,0,0,0,0,2024-10-18,Marpole 2 bedroom apartment for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-marpole-bedroom-apartment-for/7794648409.html,7794648409
Vancouver,2900,720,2,2,0,0,0,1,1,0,0,2024-10-21,Brand New Junior 2nd Beds 2 Baths Gilmore Place Tower 3,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-junior-2nd-beds-baths/7795467597.html,7795467597
Vancouver,2900,695,1,1,0,1,0,0,1,0,0,2024-10-21,Furnished 1 bed 1 bath,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bed-bath/7795460075.html,7795460075
Vancouver,2895,450,0,1,0,1,0,0,0,0,0,2024-10-08,Furnished Studio Apartment for Rent in Kitsilano #441,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-studio-apartment/7791527008.html,7791527008
Vancouver,2895,1200,1,1,0,1,0,1,1,0,0,2024-10-09,1 Bedroom with 1 Bathroom plus Fireplace and Balcony,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-with-bathroom-plus/7791981577.html,7791981577
Vancouver,2895,536,1,1,0,1,0,1,1,0,0,2024-10-09,Vancouver Furnished Condo Rental,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-furnished-condo/7791965032.html,7791965032
Vancouver,2895,636,1,1,0,1,0,0,1,0,0,2024-10-11,"Artsy 1 Bed, 1 Bath with a Private Patio in Desirable Location",https://vancouver.craigslist.org/van/apa/d/vancouver-artsy-bed-bath-with-private/7792647801.html,7792647801
Vancouver,2895,470,0,1,0,1,0,0,1,0,0,2024-10-15,Contemporary Studio Suite with Hardwood Floors and Balcony with Waterv,https://vancouver.craigslist.org/van/apa/d/vancouver-contemporary-studio-suite/7793763689.html,7793763689
Vancouver,2895,532,1,1,0,0,0,0,1,0,0,2024-09-25,"Underground Parking, 1/BD 1/BA, Vancouver BC",https://vancouver.craigslist.org/van/apa/d/vancouver-underground-parking-bd-ba/7788041198.html,7788041198
Vancouver,2850,780,2,1,0,0,0,0,0,0,0,2024-10-01,2 Bed/ 1 Bath Next to Seawall - New Floors,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-next-to-seawall-new/7789687810.html,7789687810
Vancouver,2825,662,1,1,0,0,0,0,1,1,1,2024-09-23,"Playground, Located in Vancouver, 1bd 1ba",https://vancouver.craigslist.org/van/apa/d/vancouver-playground-located-in/7787461919.html,7787461919
Vancouver,2800,497,1,1,0,0,0,1,1,0,0,2024-10-22,The ARC 1BR 1BA in Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-the-arc-1br-1ba-in-yaletown/7795614214.html,7795614214
Vancouver,2800,682,1,1,0,0,0,0,1,1,0,2024-10-04,"1 bed 1 bath apartment- walkable, patio garden, parking & hot tub!",https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-apartment-walkable/7790545096.html,7790545096
Vancouver,2800,582,1,1,0,1,0,0,1,0,0,2024-10-19,Cozy & Sunny1Bed+Den Furnished Yaletown apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-sunny1bedden-furnished/7794818815.html,7794818815
Vancouver,2800,576,1,1,0,0,0,1,1,0,0,2024-10-17,Brand-New 1 Bedroom Townhouse with 2 balaconies on Cambie and 28th!,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedroom-townhouse/7794205195.html,7794205195
Vancouver,2800,639,0,1,0,0,0,0,1,0,0,2024-10-09,Close to VGH: Beautiful studio loft with patio and views,https://vancouver.craigslist.org/van/apa/d/vancouver-close-to-vgh-beautiful-studio/7792081345.html,7792081345
Vancouver,2800,950,2,2,0,0,0,0,1,1,1,2024-10-10,Best Location! 2BED+2BATH Laneway house at SW Marine Dr,https://vancouver.craigslist.org/van/apa/d/vancouver-best-location-2bed2bath/7792200863.html,7792200863
Vancouver,2800,559,2,1,1,1,0,1,1,1,1,2024-10-22,Brand New Furnished 2 Bed 1 Bath Basement Suite,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-furnished-bed-bath/7795484369.html,7795484369
Vancouver,2800,586,1,1,0,1,0,0,1,0,0,2024-10-03,"Furnished Downtown Loft, 1bed - (incl. Parking, Hydro, Internet/Cable)",https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-downtown-loft-1bed/7790287717.html,7790287717
Vancouver,2785,615,1,1,0,0,0,0,1,1,1,2024-09-25,"1 BD, Situated in Vancouver!, Terraces On Level 6, 9, 12",https://vancouver.craigslist.org/van/apa/d/vancouver-bd-situated-in-vancouver/7788069208.html,7788069208
Vancouver,2780,820,3,2,0,0,0,0,1,0,0,2024-10-21,3 Bedroom Laneway Home,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-laneway-home/7795465836.html,7795465836
Vancouver,2765,615,1,1,0,0,0,0,1,1,1,2024-09-27,"1/BD, Situated in Vancouver!, Playground",https://vancouver.craigslist.org/van/apa/d/vancouver-bd-situated-in-vancouver/7788621410.html,7788621410
Vancouver,2750,865,2,1,0,0,0,0,0,0,0,2024-10-22,Large Renovated 2 Bedroom in Great location,https://vancouver.craigslist.org/van/apa/d/vancouver-large-renovated-bedroom-in/7795520266.html,7795520266
Vancouver,2750,633,1,1,0,1,0,0,1,0,0,2024-10-19,Modern 1 Bed + Den Condo By Bosa + Fully Furnished!,https://vancouver.craigslist.org/van/apa/d/vancouver-modern-bed-den-condo-by-bosa/7794672388.html,7794672388
Vancouver,2725,615,1,1,0,0,0,0,1,1,1,2024-10-07,"Recycling and Waste Program, BBQ Area, Modo Car share",https://vancouver.craigslist.org/van/apa/d/vancouver-recycling-and-waste-program/7791424965.html,7791424965
Vancouver,2700,1200,3,1,0,0,0,0,0,0,0,2024-10-22,"3 bedroom ground floor in kits, UBC",https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-ground-floor-in-kits/7795564101.html,7795564101
Vancouver,2700,600,1,1,0,1,0,1,0,0,0,2024-09-25,Fully Furnished Spacious 1 Bed/1 Bath Condo with Patio,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-spacious-bed/7788014751.html,7788014751
Vancouver,2700,656,1,1,0,0,0,0,1,0,0,2024-10-21,$2700 / Yaletown - 1br & den - 656sqf,https://vancouver.craigslist.org/van/apa/d/vancouver-2700-yaletown-1br-den-656sqf/7795460522.html,7795460522
Vancouver,2695,563,1,1,0,0,0,0,1,0,0,2024-10-21,"Cozy 1 Bed, 1 Bath with Private Garden and Patio",https://vancouver.craigslist.org/van/apa/d/vancouver-cozy-bed-bath-with-private/7795466529.html,7795466529
Vancouver,2690,600,1,1,0,0,0,0,1,0,1,2024-10-21,"Pets ok,LUXURY one bedroom,one bath (corner unit) 20th floor",https://vancouver.craigslist.org/van/apa/d/vancouver-pets-okluxury-one-bedroomone/7795458304.html,7795458304
Vancouver,2650,715,2,1,0,0,0,0,1,1,1,2024-10-22,"Newly Built 2 Bed, 1 Bathroom, Pet Friendly, Rooftop Lounge & More",https://vancouver.craigslist.org/van/apa/d/vancouver-newly-built-bed-bathroom-pet/7795592290.html,7795592290
Vancouver,2650,850,2,1,0,1,0,0,1,0,0,2024-10-22,"Fully furnished 2 bedroom flat, great location",https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom-flat/7795518342.html,7795518342
Vancouver,2650,467,1,1,0,1,0,0,1,0,1,2024-09-25,"Beautiful Furnished 1 Bedroom, 1 Bath + Den Apartment",https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-furnished-bedroom/7788074824.html,7788074824
Vancouver,2650,482,1,1,0,1,0,0,1,1,1,2024-10-12,Pet Friendly-Furnished 1 Bedroom@1283 Howe Tate -Available November 26,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-furnished/7792740380.html,7792740380
Vancouver,2635,615,1,1,0,0,0,0,1,1,1,2024-10-18,"EV Parking, Bike Maintenance Area, 1B/1B",https://vancouver.craigslist.org/van/apa/d/vancouver-ev-parking-bike-maintenance/7794478888.html,7794478888
Vancouver,2630,750,1,1,0,0,0,0,0,0,0,2024-10-01,One Bedroom Suite next to English Bay,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-suite-next-to/7789786883.html,7789786883
Vancouver,2600,460,0,1,0,1,0,0,1,0,0,2024-10-22,Corporate Studio Apartment in Yaletown Downtown,https://vancouver.craigslist.org/van/apa/d/vancouver-corporate-studio-apartment-in/7795612709.html,7795612709
Vancouver,2600,965,2,1,1,1,0,0,0,1,0,2024-10-22,2 Bedroom House for Rent (Main Level) w Utilities included,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-house-for-rent-main/7795598656.html,7795598656
Vancouver,2600,600,1,1,0,1,0,0,1,0,0,2024-09-30,Beautiful furnished one bedroom and den Downtown/Yaletown,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-furnished-one/7789225392.html,7789225392
Vancouver,2600,900,2,1,1,0,0,0,1,0,0,2024-10-22,Two bedroom Basement suit at cambie,https://vancouver.craigslist.org/van/apa/d/vancouver-two-bedroom-basement-suit-at/7795476877.html,7795476877
Vancouver,2600,700,2,1,1,0,0,0,1,1,1,2024-10-07,"Prosprise Realty* 2 bed 1bath Basement for rent, Ref#4246L",https://vancouver.craigslist.org/van/apa/d/vancouver-prosprise-realty-bed-1bath/7791355761.html,7791355761
Vancouver,2600,550,1,1,0,0,0,0,1,0,0,2024-10-13,Amazing Location - One Bedroom + Solarium @ Olympics Village,https://vancouver.craigslist.org/van/apa/d/vancouver-amazing-location-one-bedroom/7793071791.html,7793071791
Vancouver,2600,750,2,1,0,0,0,0,0,0,0,2024-09-24,2 bedroom upper level house,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-upper-level-house/7787671255.html,7787671255
Vancouver,2600,650,1,1,1,0,0,0,0,0,0,2024-10-02,3rd Floor 1 Bedroom across from English Bay,https://vancouver.craigslist.org/van/apa/d/vancouver-3rd-floor-bedroom-across-from/7790045145.html,7790045145
Vancouver,2600,620,1,1,0,0,0,0,0,1,1,2024-10-21,LARGE NEW COLLINGWOOD ONE BEDROOM BRIGHT!!,https://vancouver.craigslist.org/van/apa/d/vancouver-large-new-collingwood-one/7795458196.html,7795458196
Vancouver,2590,1000,3,1,0,0,0,0,1,0,0,2024-10-21,Fully renovated 3 bedroom upper level,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-renovated-bedroom-upper/7795458024.html,7795458024
Vancouver,2575,605,1,1,0,1,0,0,0,0,0,2024-10-10,KITSILANO NICE LARGE 1 BR- TOP FLOOR,https://vancouver.craigslist.org/van/apa/d/vancouver-kitsilano-nice-large-br-top/7792216889.html,7792216889
Vancouver,2552,684,1,1,0,0,0,0,1,1,1,2024-10-22,All New Premium 1-Bedroom Apartments Available for Rent at The Hyland,https://vancouver.craigslist.org/van/apa/d/vancouver-all-new-premium-bedroom/7795560789.html,7795560789
Vancouver,2550,589,1,1,0,1,0,0,1,0,0,2024-10-22,Downtown 1bed sublease from December 1st,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-1bed-sublease-from/7795504088.html,7795504088
Vancouver,2550,612,1,1,0,1,0,0,1,0,0,2024-10-01,Downtown Furnished One Bedroom (1bedroom/1br)+ Den apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-furnished-one/7789797937.html,7789797937
Vancouver,2500,500,1,1,0,1,0,0,0,1,1,2024-10-22,Fully furnished 1 Bedroom in Beach District,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom-in/7795609833.html,7795609833
Vancouver,2500,690,1,1,0,1,0,0,1,0,0,2024-10-22,One bedroom available December 1,https://vancouver.craigslist.org/van/apa/d/vancouver-one-bedroom-available/7795598251.html,7795598251
Vancouver,2500,610,1,1,0,0,0,0,1,0,0,2024-10-16,West End Spacious One Bedroom Apartment available November 1st!,https://vancouver.craigslist.org/van/apa/d/vancouver-west-end-spacious-one-bedroom/7793930094.html,7793930094
Vancouver,2500,700,1,1,0,0,0,0,0,1,0,2024-10-22,BEACH FRONT KITS COMING SOON,https://vancouver.craigslist.org/van/apa/d/vancouver-beach-front-kits-coming-soon/7795593609.html,7795593609
Vancouver,2500,450,1,1,0,1,0,0,0,0,0,2024-10-04,Furnished Apartment for Rent in Douglas Park #173,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-apartment-for-rent/7790548089.html,7790548089
Vancouver,2500,450,0,1,0,0,0,0,1,0,0,2024-10-19,Comfortably Furnished Studio Apartment in Kitsilano #988,https://vancouver.craigslist.org/van/apa/d/vancouver-comfortably-furnished-studio/7794892822.html,7794892822
Vancouver,2500,500,1,1,0,1,0,0,1,0,0,2024-10-10,One Bed/One Bath Apartment close to Transit,https://vancouver.craigslist.org/van/apa/d/burnaby-one-bed-one-bath-apartment/7792254617.html,7792254617
Vancouver,2500,700,2,2,1,0,0,0,1,0,0,2024-09-22,Kitsilano 2 bedroom basement suite for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-kitsilano-bedroom-basement/7787076224.html,7787076224
Vancouver,2500,600,2,1,1,0,0,0,0,0,0,2024-10-21,"2 Bedroom, 1 Bath Basement Suite",https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-bath-basement-suite/7795468971.html,7795468971
Vancouver,2495,676,1,1,0,0,0,0,0,0,0,2024-10-04,1BR 1BA at Hollywood Court,https://vancouver.craigslist.org/van/apa/d/vancouver-1br-1ba-at-hollywood-court/7790652524.html,7790652524
Vancouver,2490,596,1,1,0,1,0,0,0,1,1,2024-10-14,FURNISHED-Available November 1st-Pet Welcome 1 Bedroom@1985 W 8th Ave,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-available-november/7793166150.html,7793166150
Vancouver,2450,585,1,1,0,0,0,0,1,0,0,2024-10-17,Beautiful 1 Bedroom Apartment for Rent,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bedroom-apartment/7794207838.html,7794207838
Vancouver,2450,560,1,1,0,0,0,0,0,0,0,2024-09-24,"Bright 1br with great view, West End, Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-bright-1br-with-great-view/7787661190.html,7787661190
Vancouver,2450,459,1,1,0,0,0,0,1,1,1,2024-10-08,TOWER GREEN IN OLYMPIC VILLAGE,https://vancouver.craigslist.org/van/apa/d/vancouver-tower-green-in-olympic-village/7791607910.html,7791607910
Vancouver,2450,540,1,1,0,0,0,1,1,0,0,2024-10-15,River District year old 1 bedroom / 1 bathroom plus den highrise,https://vancouver.craigslist.org/van/apa/d/vancouver-river-district-year-old/7793761411.html,7793761411
Vancouver,2425,455,1,1,0,0,0,0,1,0,0,2024-10-20,"1Br + Parking @ NorthWest Tower, Vancouver",https://vancouver.craigslist.org/van/apa/d/vancouver-1br-parking-northwest-tower/7794930855.html,7794930855
Vancouver,2400,450,0,1,0,0,0,0,1,0,0,2024-10-02,Rare find Bright & Cozy Studio @ Coat Harbour,https://vancouver.craigslist.org/van/apa/d/vancouver-rare-find-bright-cozy-studio/7790084884.html,7790084884
Vancouver,2400,560,1,1,0,0,0,0,0,1,1,2024-10-22,Newly Rennovated One Bdrm,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-rennovated-one-bdrm/7795610114.html,7795610114
